origin,stage,family,band,config,status,converged,n_train,lambda_value,outer_origin,feature,value,training_mean,training_scale,raw_predictor_coefficient,annual_signal_change_coefficient
2020-03,core,goods,1,l1,estimated,True,110,1.0,True,core_acceleration,-0.023814449111380424,0.012763957680913915,0.06865002862156974,-0.34689641926672055,
2020-03,core,goods,1,l1,estimated,True,110,1.0,True,goods_projection,0.0034148451487045106,-0.0030360592558490544,0.01062386312698017,0.3214315835858457,0.026785965298820477
2020-03,core,goods,1,l1,estimated,True,110,1.0,True,penalized_constant,0.013049139909777616,0.0,1.0,0.013049139909777616,
2020-04,core,goods,1,l1,estimated,True,111,1.0,True,core_acceleration,-0.02287229207080379,0.014070210823085669,0.0696997936427117,-0.3281543728529457,
2020-04,core,goods,1,l1,estimated,True,111,1.0,True,goods_projection,0.0034993858885079485,-0.0030123214666034365,0.010578829604749599,0.33079140313752875,0.02756595026146073
2020-04,core,goods,1,l1,estimated,True,111,1.0,True,penalized_constant,0.013233505270890955,0.0,1.0,0.013233505270890955,
2020-05,core,goods,1,l1,estimated,True,112,1.0,True,core_acceleration,-0.022783156825323482,0.013803088040026988,0.06944498574859334,-0.3280749010130652,
2020-05,core,goods,1,l1,estimated,True,112,1.0,True,goods_projection,0.0034947955803040277,-0.0029783370205319457,0.010537581477651442,0.33165063422911045,0.027637552852425872
2020-05,core,goods,1,l1,estimated,True,112,1.0,True,penalized_constant,0.013313863749330484,0.0,1.0,0.013313863749330484,
2020-06,core,goods,1,l1,estimated,True,113,1.0,True,core_acceleration,-0.022004619130329754,0.012684773768693628,0.070142699681973,-0.31371217860302925,
2020-06,core,goods,1,l1,estimated,True,113,1.0,True,goods_projection,0.0034000375144223743,-0.0029583475450798767,0.010492984126382708,0.32402960620836124,0.027002467184030102
2020-06,core,goods,1,l1,estimated,True,113,1.0,True,penalized_constant,0.013119797914625805,0.0,1.0,0.013119797914625805,
2020-07,core,goods,1,l1,estimated,True,114,1.0,True,core_acceleration,-0.022965876365538353,0.011485023684848997,0.07098938419569155,-0.32351141830206476,
2020-07,core,goods,1,l1,estimated,True,114,1.0,True,goods_projection,0.003462295012390157,-0.0029450617317448653,0.01044781549080103,0.3313893718202239,0.027615780985018656
2020-07,core,goods,1,l1,estimated,True,114,1.0,True,penalized_constant,0.01386271264635982,0.0,1.0,0.01386271264635982,
2020-08,core,goods,1,l1,estimated,True,115,1.0,True,core_acceleration,-0.023038168031029285,0.011435249276850253,0.07068205873599205,-0.3259408178400724,
2020-08,core,goods,1,l1,estimated,True,115,1.0,True,goods_projection,0.0037448138495511218,-0.0029324588884076905,0.010403161315286175,0.3599688340935918,0.029997402841132653
2020-08,core,goods,1,l1,estimated,True,115,1.0,True,penalized_constant,0.016031769198664416,0.0,1.0,0.016031769198664416,
2020-09,core,goods,1,l1,estimated,True,116,1.0,True,core_acceleration,-0.022542837540355177,0.011924671959922027,0.07057217112886706,-0.31942955955246477,
2020-09,core,goods,1,l1,estimated,True,116,1.0,True,goods_projection,0.0038782761346072498,-0.0029054552650596495,0.010362270123798933,0.3742689669612113,0.031189080580100944
2020-09,core,goods,1,l1,estimated,True,116,1.0,True,penalized_constant,0.016452874265780865,0.0,1.0,0.016452874265780865,
2020-10,core,goods,1,l1,estimated,True,117,1.0,True,core_acceleration,-0.023688480074379608,0.013171648985278825,0.07154186149405692,-0.33111355477306725,
2020-10,core,goods,1,l1,estimated,True,117,1.0,True,goods_projection,0.003792823500345416,-0.002895598390079668,0.010318438029412515,0.3675772912076463,0.030631440933970525
2020-10,core,goods,1,l1,estimated,True,117,1.0,True,penalized_constant,0.015643013258905356,0.0,1.0,0.015643013258905356,
2020-11,core,goods,1,l1,estimated,True,118,1.0,True,core_acceleration,-0.024452669575542204,0.013950791130919505,0.07173485455977004,-0.34087571133455147,
2020-11,core,goods,1,l1,estimated,True,118,1.0,True,goods_projection,0.0035823953433914693,-0.0028704618725958583,0.010278219673395806,0.34854239909506496,0.029045199924588747
2020-11,core,goods,1,l1,estimated,True,118,1.0,True,penalized_constant,0.014838519967040989,0.0,1.0,0.014838519967040989,
2020-12,core,goods,1,l1,estimated,True,119,1.0,True,core_acceleration,-0.023792558662636496,0.01312825353160428,0.07198945497127333,-0.330500608347857,
2020-12,core,goods,1,l1,estimated,True,119,1.0,True,goods_projection,0.00345582569685555,-0.0028469108655947988,0.010238139583480294,0.337544303696707,0.028128691974725586
2020-12,core,goods,1,l1,estimated,True,119,1.0,True,penalized_constant,0.014568933579554673,0.0,1.0,0.014568933579554673,
2021-01,core,goods,1,l1,estimated,True,120,1.0,True,core_acceleration,-0.02248500996523747,0.01244017967846591,0.07208074853819267,-0.31194195983305545,
2021-01,core,goods,1,l1,estimated,True,120,1.0,True,goods_projection,0.0030021829038428486,-0.0028112192217980047,0.010202823119055284,0.2942502157305684,0.024520851310880703
2021-01,core,goods,1,l1,estimated,True,120,1.0,True,penalized_constant,0.013623536097758356,0.0,1.0,0.013623536097758356,
2021-02,core,goods,1,l1,estimated,True,120,1.0,True,core_acceleration,-0.023230099512700768,0.012889191158881992,0.07244511378166738,-0.3206579201836973,
2021-02,core,goods,1,l1,estimated,True,120,1.0,True,goods_projection,0.0029683958448700767,-0.002779477583613569,0.010197817015336662,0.2910814971876685,0.02425679143230571
2021-02,core,goods,1,l1,estimated,True,120,1.0,True,penalized_constant,0.012952607682596136,0.0,1.0,0.012952607682596136,
2021-03,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.04963818513065659,0.01571145119456817,0.07893089836309218,-0.6288815427174618,
2021-03,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.005187896742427737,-0.002764555473197595,0.010196158358237494,0.5088089611943333,0.04240074676619444
2021-03,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.02174054298204523,0.0,1.0,0.02174054298204523,
2021-04,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05108836160438596,0.0169935792299604,0.0799394732278086,-0.6390880442606396,
2021-04,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.006188985840722065,-0.002879020425020669,0.010139986488200033,0.6103544465196504,0.050862870543304205
2021-04,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.02130963110426491,0.0,1.0,0.02130963110426491,
2021-05,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05017652232822908,0.016432527431039193,0.08018746735053803,-0.6257402058713657,
2021-05,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.007923012262795582,-0.003115792135376978,0.00978885933828843,0.8093907562656745,0.0674492296888062
2021-05,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.02095699768226014,0.0,1.0,0.02095699768226014,
2021-06,core,goods,1,l1,estimated,True,120,1.0,True,core_acceleration,-0.025745945925271886,0.01401641374373415,0.08285681100489312,-0.31072817808244463,
2021-06,core,goods,1,l1,estimated,True,120,1.0,True,goods_projection,0.004931549382614528,-0.0034017648336503383,0.00918086615486398,0.5371551332334603,0.04476292776945503
2021-06,core,goods,1,l1,estimated,True,120,1.0,True,penalized_constant,0.011418031568745934,0.0,1.0,0.011418031568745934,
2021-07,core,goods,1,l1,estimated,True,120,1.0,True,core_acceleration,-0.027150558364437884,0.011687953974036809,0.08433514037222407,-0.32193648157346244,
2021-07,core,goods,1,l1,estimated,True,120,1.0,True,goods_projection,0.005160139517646932,-0.0037205686997975255,0.008401863421488808,0.6141660794496177,0.05118050662080147
2021-07,core,goods,1,l1,estimated,True,120,1.0,True,penalized_constant,0.012340847220217617,0.0,1.0,0.012340847220217617,
2021-08,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05564160153810365,0.010036770255411599,0.08497652426529072,-0.6547879195952343,
2021-08,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.007501010280842352,-0.00391806367963559,0.008093440662275174,0.9268011707067632,0.07723343089223027
2021-08,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.027208706276945265,0.0,1.0,0.027208706276945265,
2021-09,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05890810838631569,0.009657285767961475,0.085116101870338,-0.6920912388122946,
2021-09,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.007613056316655643,-0.003986481004928159,0.00805519621484438,0.9451112193426215,0.0787592682785518
2021-09,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.03258607753284648,0.0,1.0,0.03258607753284648,
2021-10,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.06125604275740262,0.009918154502647615,0.08493456015208722,-0.721214575641707,
2021-10,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.00887877430151118,-0.003977426993225295,0.008057152310646649,1.101974240921181,0.09183118674343176
2021-10,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.03764146135351271,0.0,1.0,0.03764146135351271,
2021-11,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.06338910572105212,0.010169634552370122,0.08474244769771797,-0.7480207079593139,
2021-11,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.012044177384705755,-0.003950876085030474,0.00806855980974235,1.4927295166310919,0.12439412638592433
2021-11,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.04237984084353397,0.0,1.0,0.04237984084353397,
2021-12,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.07504497323396704,0.00906343307930411,0.08618599213992117,-0.8707328345438442,
2021-12,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.014390621719872522,-0.0038780577936003424,0.008067532889173843,1.78376982375664,0.14864748531305333
2021-12,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.04782526350839478,0.0,1.0,0.04782526350839478,
2022-01,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.078619041529528,0.008539301096917223,0.08635626462824596,-0.9104034532754997,
2022-01,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.01645491484410472,-0.0038357991280470057,0.008072171571288351,2.038474368239729,0.1698728640199774
2022-01,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.05263240516407383,0.0,1.0,0.05263240516407383,
2022-02,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.06769531530974245,0.00971989466829322,0.08758533052168826,-0.7729070028796595,
2022-02,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.020014002162976906,-0.0037499790335951953,0.008045908488234294,2.487475739034792,0.207289644919566
2022-02,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.057794285620664965,0.0,1.0,0.057794285620664965,
2022-03,core,goods,1,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05248644418438022,0.013477953960365479,0.09643813985837604,-0.5442498607030273,
2022-03,core,goods,1,l0.1,estimated,True,120,0.1,True,goods_projection,0.03138167722493136,-0.003506634989367979,0.008210173904107075,3.8222914144647926,0.3185242845387327
2022-03,core,goods,1,l0.1,estimated,True,120,0.1,True,penalized_constant,0.06046259671553782,0.0,1.0,0.06046259671553782,
2022-04,core,goods,1,l1,estimated,True,120,1.0,True,core_acceleration,-0.02182590105312111,0.018233062378194522,0.10929771204057742,-0.1996922043987354,
2022-04,core,goods,1,l1,estimated,True,120,1.0,True,goods_projection,0.020772143349776853,-0.00314640576843363,0.008345488556694453,2.489026641000446,0.20741888675003717
2022-04,core,goods,1,l1,estimated,True,120,1.0,True,penalized_constant,0.034508455296717575,0.0,1.0,0.034508455296717575,
2022-05,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.002958915148070326,0.022234131785933905,0.11831772060172739,-0.025008216292726034,
2022-05,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,0.0036593407968859935,-0.002865636459366988,0.008021217714845702,0.4562076391609806,0.03801730326341505
2022-05,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.006460447427719368,0.0,1.0,0.006460447427719368,
2022-06,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.0019064032695728442,0.025155305050795072,0.12443978860779856,-0.015319885150089134,
2022-06,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,0.003732312184830748,-0.0024648922743149104,0.007276923336714818,0.5128970049745925,0.04274141708121604
2022-06,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.006829492761623101,0.0,1.0,0.006829492761623101,
2022-07,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.000989112347595207,0.02768328785055792,0.12967844608549442,-0.00762742288678494,
2022-07,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,0.004262549368928982,-0.002046135004899808,0.006493602970807642,0.6564228500096961,0.054701904167474676
2022-07,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.00715957642803369,0.0,1.0,0.00715957642803369,
2022-08,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.0002606641385513597,0.029884551256917934,0.13302703358201062,-0.0019594824565539255,
2022-08,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,0.004558139663061093,-0.0017293459970334484,0.006293149155756171,0.7243018638596684,0.06035848865497237
2022-08,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.007558724967395462,0.0,1.0,0.007558724967395462,
2022-09,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.00020907484824331924,0.03314417534025615,0.13736069472646664,-0.0015220864211531592,
2022-09,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,0.00395452836025525,-0.0013378595210246794,0.0066677744092152845,0.5930807069282131,0.04942339224401776
2022-09,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.007762774279347394,0.0,1.0,0.007762774279347394,
2022-10,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.00011572299129941568,0.03487888787563174,0.13797430602842706,-0.0008387285620815016,
2022-10,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,0.0014630410574418113,0.00038837027066456246,0.01807886830731673,0.08092547788788867,0.006743789823990723
2022-10,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.00792571328878999,0.0,1.0,0.00792571328878999,
2022-11,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.0001295174000528473,0.03657196108781169,0.1382266834342331,-0.0009369927486864025,
2022-11,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,7.013475177050695e-05,0.005058699454515592,0.05267492353716078,0.001331463760379808,0.000110955313364984
2022-11,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.007903022775581763,0.0,1.0,0.007903022775581763,
2022-12,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.00012333983767773903,0.03696996352726956,0.138136159138455,-0.000892885964449862,
2022-12,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.0018060951185276295,0.010425878212162266,0.07686063069631809,-0.0234983124932144,-0.0019581927077678665
2022-12,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.007736134406175913,0.0,1.0,0.007736134406175913,
2023-01,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.0005256740012684481,0.0384830006632609,0.13848663370487338,-0.003795846481391868,
2023-01,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.004632015591104491,0.017039434506677397,0.10324805041249865,-0.04486298358756965,-0.003738581965630804
2023-01,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0074026407141067705,0.0,1.0,0.0074026407141067705,
2023-02,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.0013622781363118782,0.04041079246628521,0.1397980695586375,-0.009744613359918239,
2023-02,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.007287833869233521,0.022873436974740324,0.11927073135329806,-0.061103288179275496,-0.005091940681606291
2023-02,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.006913825813864527,0.0,1.0,0.006913825813864527,
2023-03,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.001840800346257219,0.04241949516724578,0.1400137641244241,-0.013147281324580207,
2023-03,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.008825997433554033,0.027071070101370127,0.126273666634912,-0.06989578800362349,-0.0058246490003019576
2023-03,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.006367332148313327,0.0,1.0,0.006367332148313327,
2023-04,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.001795060251789884,0.04365783127339462,0.13932904414638006,-0.012883604152943024,
2023-04,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.00972889279613281,0.03001160009865178,0.12942558314081518,-0.07516978142990297,-0.0062641484524919135
2023-04,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.005869287945826663,0.0,1.0,0.005869287945826663,
2023-05,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.0012713330733984851,0.04357968139193644,0.13940237772009473,-0.009119880838411436,
2023-05,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.01062899059403046,0.03221972852669113,0.131095043315904,-0.08107850857806603,-0.0067565423815055025
2023-05,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.005331092194730249,0.0,1.0,0.005331092194730249,
2023-06,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,-0.00045349072954071427,0.04225388980941055,0.14036562937597627,-0.0032307818627451664,
2023-06,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.011541760640473523,0.034095912204817926,0.1322583841452712,-0.08726675979797377,-0.007272229983164481
2023-06,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.004844493612546483,0.0,1.0,0.004844493612546483,
2023-07,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.0005043512806587132,0.04025854035106947,0.14206757125925065,0.0035500802624291545,
2023-07,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.011563251886545368,0.03437211489439122,0.13220950942899154,-0.0874615747118847,-0.007288464559323725
2023-07,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0043904200152356425,0.0,1.0,0.0043904200152356425,
2023-08,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.0013642101973615301,0.03749537337549847,0.1462847110359778,0.009325719603233255,
2023-08,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.011423418981423964,0.034116661790351895,0.13230789719430808,-0.08633966092475547,-0.007194971743729622
2023-08,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0041509243197867555,0.0,1.0,0.0041509243197867555,
2023-09,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.002038938391219726,0.034327796427196695,0.15164457337607612,0.013445508440075804,
2023-09,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.011400715710637296,0.034142117875909136,0.13230154602833033,-0.08617220321972661,-0.007181016934977218
2023-09,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.004001927793835316,0.0,1.0,0.004001927793835316,
2023-10,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.002864840059294128,0.030751874008926292,0.15660977574688728,0.018292855893774364,
2023-10,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.01137396319839566,0.03420591730218483,0.132285786492563,-0.08598023642574099,-0.007165019702145082
2023-10,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.003789308820160911,0.0,1.0,0.003789308820160911,
2023-11,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.003760460802128338,0.02758096935247584,0.16028509759012097,0.02346107566247076,
2023-11,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.01128054858643198,0.03424821933974793,0.13227470114135034,-0.08528122527661167,-0.0071067687730509725
2023-11,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0033505649281915387,0.0,1.0,0.0033505649281915387,
2023-12,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.004323412639949612,0.024155144319619546,0.1648123357448044,0.02623233643532599,
2023-12,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.011157245672156878,0.034085839356686,0.13233519531621804,-0.08431049385990158,-0.007025874488325132
2023-12,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0030481940356148255,0.0,1.0,0.0030481940356148255,
2024-01,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.004813256416429917,0.021011625443600156,0.1700842133387113,0.028299254363158558,
2024-01,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.011011371509508847,0.03381391480980597,0.1324479065873547,-0.08313737674854382,-0.006928114729045319
2024-01,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0027105579354043006,0.0,1.0,0.0027105579354043006,
2024-02,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.005348013967183404,0.01809413310258751,0.1743742444288037,0.03066974704149601,
2024-02,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010854391962849848,0.033550341843802275,0.13255801675196868,-0.08188408539001957,-0.006823673782501631
2024-02,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.002375493965953427,0.0,1.0,0.002375493965953427,
2024-03,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.0057367489562348125,0.01697724011563193,0.1755065540471632,0.03268680755188891,
2024-03,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010690245996586644,0.03329682379414616,0.1326611955190677,-0.08058306692291274,-0.006715255576909395
2024-03,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.002016942903278221,0.0,1.0,0.002016942903278221,
2024-04,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.005874923998298852,0.016413207008950156,0.17583625009195622,0.03341133580377466,
2024-04,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010595391268683047,0.03312036817328215,0.13272583644529204,-0.07982915423592254,-0.006652429519660212
2024-04,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.001766267165103025,0.0,1.0,0.001766267165103025,
2024-05,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.005941195499582923,0.01555421788229921,0.17627818619291022,0.033703520712887125,
2024-05,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010530228311836717,0.032972826616734334,0.13277682446188474,-0.07930772824635185,-0.006608977353862654
2024-05,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0015695632707510843,0.0,1.0,0.0015695632707510843,
2024-06,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.005993861605418181,0.013382060759835335,0.17719267190043894,0.033826802999990954,
2024-06,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010499541170071935,0.03288810093358913,0.13280517605390552,-0.07905972855915028,-0.006588310713262523
2024-06,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0014831287195281398,0.0,1.0,0.0014831287195281398,
2024-07,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.006133590706127346,0.011296380790052763,0.17769044227397654,0.034518405310006,
2024-07,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010398972208167398,0.03278276055706781,0.1328382453954998,-0.07828296871286201,-0.006523580726071835
2024-07,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0011750794783253475,0.0,1.0,0.0011750794783253475,
2024-08,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.006134421186100425,0.00917939577738921,0.17796843024755368,0.03446915375703129,
2024-08,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010383302923036191,0.03263336337289609,0.13289074859948666,-0.07813412921865578,-0.006511177434887982
2024-08,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0011361546391431643,0.0,1.0,0.0011361546391431643,
2024-09,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.006050805895790652,0.007622759082245655,0.17834662030297374,0.03392722489224407,
2024-09,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010403010856706653,0.03251185207776188,0.1329333273078746,-0.07825735703292222,-0.006521446419410185
2024-09,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0011828318958053557,0.0,1.0,0.0011828318958053557,
2024-10,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.0060533851404976895,0.006185231278764556,0.17838470092501296,0.03393444117745464,
2024-10,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010416375509798395,0.032389879211450485,0.13297607858706081,-0.07833270179477195,-0.006527725149564329
2024-10,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0012266748540844179,0.0,1.0,0.0012266748540844179,
2024-11,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.006027572791218807,0.0057984541489991565,0.17828051363522632,0.033809487466205185,
2024-11,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010373455614973616,0.03240820964967956,0.13297105000514914,-0.07801288787726288,-0.006501073989771906
2024-11,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.001065699983213179,0.0,1.0,0.001065699983213179,
2024-12,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.00601634482753184,0.005472001768738985,0.17814833409082456,0.03377154694281089,
2024-12,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.01035943142206224,0.03243191680798465,0.13296498455437025,-0.07791097375584773,-0.006492581146320644
2024-12,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0010050942833401328,0.0,1.0,0.0010050942833401328,
2025-01,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.006003904664888254,0.004821146072473561,0.17813883799478086,0.03370351312757613,
2025-01,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010326119678336744,0.03240459233073563,0.1329726351660941,-0.07765597534739795,-0.006471331278949829
2025-01,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0008847624109579897,0.0,1.0,0.0008847624109579897,
2025-02,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.005957827355881534,0.003012530009290452,0.17847532256155157,0.03338179906539646,
2025-02,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.01032613820627673,0.03224644639574331,0.1330259401078234,-0.07762499703371342,-0.006468749752809452
2025-02,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0008808339393702193,0.0,1.0,0.0008808339393702193,
2025-03,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.005955587669915117,0.0031317311119501536,0.1784788059070523,0.033368598807281644,
2025-03,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.01029088927737452,0.03212572256627326,0.13306420900732924,-0.07733777064580674,-0.006444814220483895
2025-03,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0007708778197380849,0.0,1.0,0.0007708778197380849,
2025-04,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.005965202325196434,0.0035050710849444575,0.17856584812494686,0.033406176980843715,
2025-04,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010304342780907024,0.03210159693577518,0.1330708220898162,-0.07743502759720013,-0.006452918966433344
2025-04,core,goods,1,l10,estimated,True,120,10.0,True,penalized_constant,0.0008223168244555919,0.0,1.0,0.0008223168244555919,
2025-05,core,goods,1,l10,estimated,True,120,10.0,True,core_acceleration,0.005978743649109306,0.0047345583188684115,0.17868058825786198,0.03346051021771382,
2025-05,core,goods,1,l10,estimated,True,120,10.0,True,goods_projection,-0.010321003530162373,0.03218043899474921,0.1330521854586151,-0.0775710935869794,-0.00646425779891495
