observation_date,PX_LAST
2012-03-06,29.9
2012-03-07,29.89
2012-03-08,30.02
2012-03-09,30.08
2012-03-12,30.27
2012-03-13,30.24
2012-03-14,30.2
2012-03-15,30.27
2012-03-16,30.34
2012-03-19,30.31
2012-03-20,30.39
2012-03-21,30.19
2012-03-22,30.06
2012-03-23,30.07
2012-03-26,30.19
2012-03-27,30.22
2012-03-28,30.22
2012-03-29,30.02
2012-03-30,30.08
2012-04-02,30.04
2012-04-03,30.22
2012-04-04,30.25
2012-04-10,30.0
2012-04-11,29.96
2012-04-12,29.99
2012-04-13,30.05
2012-04-16,30.01
2012-04-17,30.0
2012-04-18,29.98
2012-04-19,29.94
2012-04-20,29.85
2012-04-23,29.71
2012-04-24,29.76
2012-04-25,29.99
2012-04-26,30.05
2012-04-27,29.91
2012-04-30,29.91
2012-05-01,29.78
2012-05-02,29.87
2012-05-03,29.83
2012-05-07,29.72
2012-05-08,29.59
2012-05-09,29.45
2012-05-10,29.54
2012-05-11,29.44
2012-05-14,29.27
2012-05-15,29.13
2012-05-16,29.2
2012-05-21,29.46
2012-05-22,29.38
2012-05-23,29.15
2012-05-24,29.27
2012-05-25,29.23
2012-05-29,29.13
2012-05-30,28.96
2012-05-31,28.93
2012-06-01,28.82
2012-06-04,28.87
2012-06-06,29.07
2012-06-07,29.35
2012-06-08,29.17
2012-06-11,29.27
2012-06-12,28.94
2012-06-13,29.06
2012-06-14,29.1
2012-06-15,29.04
2012-06-18,29.15
2012-06-19,29.16
2012-06-20,29.2
2012-06-21,28.94
2012-06-22,28.84
2012-06-25,28.8
2012-06-26,28.63
2012-06-27,28.68
2012-06-28,28.8
2012-06-29,28.99
2012-07-02,29.14
2012-07-03,29.09
2012-07-04,29.16
2012-07-05,29.21
2012-07-06,28.95
2012-07-09,29.13
2012-07-10,29.25
2012-07-11,29.28
2012-07-12,29.23
2012-07-13,29.29
2012-07-16,29.3
